PROV,PSGC_PROV,CITY/MUNI,PSGC_CITY/MUNI,BRGY,PSGC_BRGY,No_of_Schools,cluster
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Arco,PH150702001,1.0,3.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Ba-as,PH150702002,1.0,3.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Balagtasan,PH150702005,1.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Balas,PH150702006,1.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Balobo,PH150702007,1.0,2.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Bato,PH150702008,1.0,3.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Boheyakan,PH150702010,1.0,3.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Buahan,PH150702011,1.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Boheibu,PH150702012,1.0,3.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Bohesapa,PH150702013,1.0,3.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Bulingan,PH150702014,1.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Cabobo,PH150702016,1.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Campo Uno,PH150702018,1.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Colonia,PH150702020,3.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Calugusan,PH150702024,2.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Kulay Bato,PH150702025,2.0,3.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Limo-ok,PH150702028,2.0,3.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Lo-ok,PH150702032,2.0,3.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Lumuton,PH150702034,1.0,3.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Luksumbang,PH150702035,1.0,3.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Malo-ong Canal,PH150702036,1.0,3.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Malo-ong San Jose,PH150702037,2.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Parangbasak,PH150702039,2.0,3.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Santa Clara,PH150702045,3.0,1.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Tandong Ahas,PH150702047,1.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Tumakid,PH150702049,1.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Ubit,PH150702050,4.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Baungos,PH150702055,1.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Sengal,PH150702058,1.0,3.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Ulame,PH150702059,2.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Bohenange,PH150702060,2.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Boheyawas,PH150702061,1.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Bulanting,PH150702062,1.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Maganda,PH150702064,3.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Malakas,PH150702065,2.0,2.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Maligaya,PH150702066,2.0,2.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Malinis (Pob.),PH150702067,1.0,0.0
BASILAN,PH150700000,CITY OF LAMITAN (Capital),PH150702000,Matatag,PH150702068,5.0,2.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Atong-atong,PH150703001,2.0,3.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Baungis,PH150703003,1.0,3.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Bulanza,PH150703004,1.0,3.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Lantawan Proper (Pob.),PH150703007,1.0,3.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Lower Manggas,PH150703008,1.0,3.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Matarling,PH150703011,2.0,0.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Matikang,PH150703012,1.0,3.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Tairan,PH150703016,2.0,0.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Upper Manggas,PH150703017,1.0,3.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Bagbagon,PH150703018,1.0,3.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Bulan-bulan,PH150703019,1.0,3.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Suba-an (Pangasahan),PH150703021,1.0,3.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Lower Bañas,PH150703024,1.0,3.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Upper Bañas,PH150703025,1.0,3.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Canibungan,PH150703027,1.0,3.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Landugan,PH150703029,1.0,3.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Lawi-lawi,PH150703031,1.0,3.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Pamucalin,PH150703033,1.0,0.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Switch Yakal,PH150703034,1.0,0.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Paniongan,PH150703035,1.0,3.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Calayan,PH150703037,1.0,3.0
BASILAN,PH150700000,LANTAWAN,PH150703000,Parian-Baunoh,PH150703038,1.0,3.0
BASILAN,PH150700000,MALUSO,PH150704000,Abong-Abong,PH150704001,2.0,3.0
BASILAN,PH150700000,MALUSO,PH150704000,Batungal,PH150704002,1.0,3.0
BASILAN,PH150700000,MALUSO,PH150704000,Calang Canas,PH150704003,1.0,0.0
BASILAN,PH150700000,MALUSO,PH150704000,Guanan South (Zone II),PH150704005,1.0,3.0
BASILAN,PH150700000,MALUSO,PH150704000,Muslim Area,PH150704008,1.0,0.0
BASILAN,PH150700000,MALUSO,PH150704000,Port Holland Zone I Pob. (Upper),PH150704009,2.0,2.0
BASILAN,PH150700000,MALUSO,PH150704000,Port Holland Zone II Pob. (Shipyard Main),PH150704010,1.0,0.0
BASILAN,PH150700000,MALUSO,PH150704000,Port Holland Zone III Pob. (Samal Village),PH150704011,1.0,3.0
BASILAN,PH150700000,MALUSO,PH150704000,Townsite (Pob.),PH150704013,3.0,0.0
BASILAN,PH150700000,MALUSO,PH150704000,Taberlongan,PH150704015,1.0,3.0
BASILAN,PH150700000,MALUSO,PH150704000,Fuente Maluso,PH150704016,1.0,3.0
BASILAN,PH150700000,MALUSO,PH150704000,Tamuk,PH150704017,1.0,3.0
BASILAN,PH150700000,MALUSO,PH150704000,Tubigan,PH150704018,1.0,3.0
BASILAN,PH150700000,MALUSO,PH150704000,Mahayahay Upper (Zone II),PH150704019,1.0,3.0
BASILAN,PH150700000,MALUSO,PH150704000,Upper Garlayan,PH150704021,1.0,3.0
BASILAN,PH150700000,SUMISIP,PH150705000,Bacung,PH150705001,2.0,3.0
BASILAN,PH150700000,SUMISIP,PH150705000,Buli-buli,PH150705006,1.0,3.0
BASILAN,PH150700000,SUMISIP,PH150705000,Cabcaban,PH150705007,1.0,0.0
BASILAN,PH150700000,SUMISIP,PH150705000,Guiong,PH150705010,1.0,0.0
BASILAN,PH150700000,SUMISIP,PH150705000,Manaul,PH150705013,2.0,0.0
BASILAN,PH150700000,SUMISIP,PH150705000,Mangal (Pob.),PH150705014,2.0,2.0
BASILAN,PH150700000,SUMISIP,PH150705000,Sumisip Central,PH150705019,3.0,0.0
BASILAN,PH150700000,SUMISIP,PH150705000,Tumahubong,PH150705022,3.0,0.0
BASILAN,PH150700000,SUMISIP,PH150705000,Libug,PH150705024,1.0,3.0
BASILAN,PH150700000,SUMISIP,PH150705000,Tongsengal,PH150705025,1.0,0.0
BASILAN,PH150700000,SUMISIP,PH150705000,Basak,PH150705028,2.0,0.0
BASILAN,PH150700000,SUMISIP,PH150705000,Cabengbeng Lower,PH150705029,1.0,3.0
BASILAN,PH150700000,SUMISIP,PH150705000,Cabengbeng Upper,PH150705030,2.0,0.0
BASILAN,PH150700000,SUMISIP,PH150705000,Luuk-Bait,PH150705031,1.0,0.0
BASILAN,PH150700000,SUMISIP,PH150705000,Mahatalang,PH150705032,2.0,3.0
BASILAN,PH150700000,SUMISIP,PH150705000,Benembengan Upper,PH150705035,1.0,0.0
BASILAN,PH150700000,SUMISIP,PH150705000,Bohe-languyan,PH150705036,1.0,3.0
BASILAN,PH150700000,SUMISIP,PH150705000,Ettub-ettub,PH150705039,1.0,3.0
BASILAN,PH150700000,SUMISIP,PH150705000,Kaum-Air,PH150705041,1.0,0.0
BASILAN,PH150700000,SUMISIP,PH150705000,Limbocandis,PH150705042,1.0,2.0
BASILAN,PH150700000,SUMISIP,PH150705000,Marang,PH150705044,1.0,0.0
BASILAN,PH150700000,SUMISIP,PH150705000,Mebak,PH150705045,1.0,3.0
BASILAN,PH150700000,SUMISIP,PH150705000,Sahaya Bohe Bato,PH150705047,1.0,3.0
BASILAN,PH150700000,SUMISIP,PH150705000,Sapah Bulak,PH150705048,1.0,0.0
BASILAN,PH150700000,SUMISIP,PH150705000,Tikus,PH150705050,2.0,3.0
BASILAN,PH150700000,SUMISIP,PH150705000,Kaumpamatsakem,PH150705051,1.0,3.0
BASILAN,PH150700000,TIPO-TIPO,PH150706000,Badja,PH150706002,2.0,3.0
BASILAN,PH150700000,TIPO-TIPO,PH150706000,Bohebaca,PH150706003,1.0,3.0
BASILAN,PH150700000,TIPO-TIPO,PH150706000,Bohelebung,PH150706004,2.0,3.0
BASILAN,PH150700000,TIPO-TIPO,PH150706000,Lagayas,PH150706011,1.0,3.0
BASILAN,PH150700000,TIPO-TIPO,PH150706000,Limbo-Upas,PH150706012,1.0,3.0
BASILAN,PH150700000,TIPO-TIPO,PH150706000,Tipo-tipo Proper (Pob.),PH150706016,2.0,2.0
BASILAN,PH150700000,TIPO-TIPO,PH150706000,Baguindan,PH150706017,1.0,0.0
BASILAN,PH150700000,TIPO-TIPO,PH150706000,Banah,PH150706018,1.0,3.0
BASILAN,PH150700000,TIPO-TIPO,PH150706000,Bohe-Tambak,PH150706019,1.0,3.0
BASILAN,PH150700000,TIPO-TIPO,PH150706000,Silangkum,PH150706030,1.0,3.0
BASILAN,PH150700000,TIPO-TIPO,PH150706000,Bangcuang,PH150706038,1.0,3.0
BASILAN,PH150700000,TUBURAN,PH150707000,Sinulatan,PH150707010,2.0,3.0
BASILAN,PH150700000,TUBURAN,PH150707000,Bohetambis,PH150707016,1.0,3.0
BASILAN,PH150700000,TUBURAN,PH150707000,Duga-a,PH150707021,1.0,3.0
BASILAN,PH150700000,TUBURAN,PH150707000,Mahawid,PH150707025,1.0,3.0
BASILAN,PH150700000,TUBURAN,PH150707000,Lower Sinangkapan,PH150707028,2.0,0.0
BASILAN,PH150700000,TUBURAN,PH150707000,Calut,PH150707034,1.0,3.0
BASILAN,PH150700000,TUBURAN,PH150707000,Lower Tablas,PH150707041,1.0,3.0
BASILAN,PH150700000,AKBAR,PH150708000,Caddayan,PH150708001,1.0,0.0
BASILAN,PH150700000,AKBAR,PH150708000,Linongan,PH150708002,1.0,3.0
BASILAN,PH150700000,AKBAR,PH150708000,Lower Bato-bato,PH150708003,1.0,0.0
BASILAN,PH150700000,AKBAR,PH150708000,Mangalut,PH150708004,1.0,3.0
BASILAN,PH150700000,AKBAR,PH150708000,Semut,PH150708007,1.0,0.0
BASILAN,PH150700000,AKBAR,PH150708000,Upper Bato-bato,PH150708008,2.0,3.0
BASILAN,PH150700000,AL-BARKA,PH150709000,Bato-bato,PH150709002,1.0,3.0
BASILAN,PH150700000,AL-BARKA,PH150709000,Bohe-Piang,PH150709003,1.0,3.0
BASILAN,PH150700000,AL-BARKA,PH150709000,Bucalao,PH150709004,1.0,3.0
BASILAN,PH150700000,AL-BARKA,PH150709000,Cambug,PH150709005,1.0,3.0
BASILAN,PH150700000,AL-BARKA,PH150709000,Danapah,PH150709006,1.0,3.0
BASILAN,PH150700000,AL-BARKA,PH150709000,Guinanta,PH150709007,1.0,3.0
BASILAN,PH150700000,AL-BARKA,PH150709000,Kailih,PH150709008,1.0,3.0
BASILAN,PH150700000,AL-BARKA,PH150709000,Kinukutan,PH150709009,1.0,3.0
BASILAN,PH150700000,AL-BARKA,PH150709000,Kuhon Lennuh,PH150709011,1.0,3.0
BASILAN,PH150700000,AL-BARKA,PH150709000,Linuan,PH150709012,1.0,3.0
BASILAN,PH150700000,AL-BARKA,PH150709000,Magcawa,PH150709015,1.0,3.0
BASILAN,PH150700000,AL-BARKA,PH150709000,Sangkahan (Kaulungan Island),PH150709016,1.0,3.0
BASILAN,PH150700000,HADJI MOHAMMAD AJUL,PH150710000,Basakan,PH150710001,1.0,3.0
BASILAN,PH150700000,HADJI MOHAMMAD AJUL,PH150710000,Buton,PH150710002,2.0,3.0
BASILAN,PH150700000,HADJI MOHAMMAD AJUL,PH150710000,Candiis,PH150710003,1.0,3.0
BASILAN,PH150700000,HADJI MOHAMMAD AJUL,PH150710000,Langil,PH150710004,1.0,3.0
BASILAN,PH150700000,HADJI MOHAMMAD AJUL,PH150710000,Langong,PH150710005,1.0,3.0
BASILAN,PH150700000,HADJI MOHAMMAD AJUL,PH150710000,Languyan,PH150710006,1.0,3.0
BASILAN,PH150700000,HADJI MOHAMMAD AJUL,PH150710000,Pintasan,PH150710007,1.0,3.0
BASILAN,PH150700000,HADJI MOHAMMAD AJUL,PH150710000,Seronggon,PH150710008,1.0,3.0
BASILAN,PH150700000,HADJI MOHAMMAD AJUL,PH150710000,Sibago,PH150710009,1.0,3.0
BASILAN,PH150700000,HADJI MOHAMMAD AJUL,PH150710000,Sulutan Matangal,PH150710010,2.0,3.0
BASILAN,PH150700000,HADJI MOHAMMAD AJUL,PH150710000,Tuburan Proper (Pob.),PH150710011,1.0,3.0
BASILAN,PH150700000,UNGKAYA PUKAN,PH150711000,Amaloy,PH150711001,1.0,3.0
BASILAN,PH150700000,UNGKAYA PUKAN,PH150711000,Bohe-Pahuh,PH150711002,2.0,3.0
BASILAN,PH150700000,UNGKAYA PUKAN,PH150711000,Bohe-Suyak,PH150711003,1.0,3.0
BASILAN,PH150700000,UNGKAYA PUKAN,PH150711000,Cabangalan,PH150711004,1.0,3.0
BASILAN,PH150700000,UNGKAYA PUKAN,PH150711000,Danit,PH150711005,1.0,3.0
BASILAN,PH150700000,UNGKAYA PUKAN,PH150711000,Kamamburingan,PH150711006,1.0,3.0
BASILAN,PH150700000,UNGKAYA PUKAN,PH150711000,Matata,PH150711007,1.0,3.0
BASILAN,PH150700000,UNGKAYA PUKAN,PH150711000,Materling,PH150711008,1.0,0.0
BASILAN,PH150700000,UNGKAYA PUKAN,PH150711000,Pipil,PH150711009,1.0,3.0
BASILAN,PH150700000,UNGKAYA PUKAN,PH150711000,Sungkayut,PH150711010,1.0,0.0
BASILAN,PH150700000,UNGKAYA PUKAN,PH150711000,Tongbato,PH150711011,1.0,3.0
BASILAN,PH150700000,UNGKAYA PUKAN,PH150711000,Ulitan,PH150711012,1.0,3.0
BASILAN,PH150700000,HADJI MUHTAMAD,PH150712000,Baluk-baluk,PH150712001,1.0,3.0
BASILAN,PH150700000,HADJI MUHTAMAD,PH150712000,Dasalan,PH150712002,1.0,3.0
BASILAN,PH150700000,HADJI MUHTAMAD,PH150712000,Lubukan,PH150712003,4.0,3.0
BASILAN,PH150700000,HADJI MUHTAMAD,PH150712000,Luukbongsod,PH150712004,2.0,3.0
BASILAN,PH150700000,HADJI MUHTAMAD,PH150712000,Mananggal,PH150712005,1.0,3.0
BASILAN,PH150700000,HADJI MUHTAMAD,PH150712000,Palahangan,PH150712006,1.0,0.0
BASILAN,PH150700000,HADJI MUHTAMAD,PH150712000,Panducan,PH150712007,1.0,3.0
BASILAN,PH150700000,HADJI MUHTAMAD,PH150712000,Sangbay Big,PH150712008,1.0,3.0
BASILAN,PH150700000,HADJI MUHTAMAD,PH150712000,Sangbay Small,PH150712009,2.0,3.0
BASILAN,PH150700000,HADJI MUHTAMAD,PH150712000,Tausan,PH150712010,1.0,3.0
BASILAN,PH150700000,TABUAN-LASA,PH150713000,Babag (Babuan Island),PH150713001,1.0,3.0
BASILAN,PH150700000,TABUAN-LASA,PH150713000,Balanting,PH150713002,1.0,3.0
BASILAN,PH150700000,TABUAN-LASA,PH150713000,Boloh-boloh,PH150713003,2.0,3.0
BASILAN,PH150700000,TABUAN-LASA,PH150713000,Bukut-Umus,PH150713004,2.0,3.0
BASILAN,PH150700000,TABUAN-LASA,PH150713000,Kaumpurnah,PH150713005,1.0,3.0
BASILAN,PH150700000,TABUAN-LASA,PH150713000,Lanawan,PH150713006,1.0,3.0
BASILAN,PH150700000,TABUAN-LASA,PH150713000,Pisak-pisak,PH150713007,1.0,3.0
BASILAN,PH150700000,TABUAN-LASA,PH150713000,Saluping,PH150713008,2.0,3.0
BASILAN,PH150700000,TABUAN-LASA,PH150713000,Suligan (Babuan Island),PH150713009,1.0,3.0
BASILAN,PH150700000,TABUAN-LASA,PH150713000,Sulloh (Tapiantana),PH150713010,1.0,3.0
BASILAN,PH150700000,TABUAN-LASA,PH150713000,Tambulig Buton,PH150713011,1.0,3.0
BASILAN,PH150700000,TABUAN-LASA,PH150713000,Tong-Umus,PH150713012,2.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Ampao,PH153601001,1.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Bagoaingud,PH153601002,8.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Balut,PH153601004,2.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Barua,PH153601005,1.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Buadiawani,PH153601006,1.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Bubong,PH153601007,7.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Dilabayan,PH153601008,3.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Gandamato,PH153601011,1.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Gurain,PH153601012,2.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Ilian,PH153601013,9.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Lama,PH153601014,1.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Liawao,PH153601015,1.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Lumbaca-Ingud,PH153601016,2.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Madanding,PH153601018,4.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Orong,PH153601019,1.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Pindolonan,PH153601020,15.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Poblacion II,PH153601022,3.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Raya,PH153601023,9.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Rorowan,PH153601024,1.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Sugod,PH153601025,3.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Tambo,PH153601026,4.0,3.0
LANAO DEL SUR,PH153600000,BACOLOD-KALAWI (BACOLOD GRANDE),PH153601000,Tuka I,PH153601027,2.0,3.0
LANAO DEL SUR,PH153600000,BALABAGAN,PH153602000,Banago,PH153602002,2.0,2.0
LANAO DEL SUR,PH153600000,BALABAGAN,PH153602000,Barorao,PH153602003,2.0,0.0
LANAO DEL SUR,PH153600000,BALABAGAN,PH153602000,Batuan,PH153602004,1.0,3.0
LANAO DEL SUR,PH153600000,BALABAGAN,PH153602000,Calilangan,PH153602007,3.0,0.0
LANAO DEL SUR,PH153600000,BALABAGAN,PH153602000,Igabay,PH153602008,2.0,3.0
LANAO DEL SUR,PH153600000,BALABAGAN,PH153602000,Lalabuan,PH153602010,2.0,3.0
LANAO DEL SUR,PH153600000,BALABAGAN,PH153602000,Magulalung Occidental,PH153602011,1.0,3.0
LANAO DEL SUR,PH153600000,BALABAGAN,PH153602000,Magulalung Oriental,PH153602012,1.0,3.0
LANAO DEL SUR,PH153600000,BALABAGAN,PH153602000,Molimoc,PH153602013,1.0,0.0
LANAO DEL SUR,PH153600000,BALABAGAN,PH153602000,Purakan,PH153602016,2.0,3.0
LANAO DEL SUR,PH153600000,BALABAGAN,PH153602000,Lorenzo,PH153602027,1.0,0.0
LANAO DEL SUR,PH153600000,BALABAGAN,PH153602000,Macao,PH153602032,1.0,3.0
LANAO DEL SUR,PH153600000,BALABAGAN,PH153602000,Poblacion (Balabagan),PH153602039,4.0,2.0
LANAO DEL SUR,PH153600000,BALABAGAN,PH153602000,Upper Itil,PH153602043,1.0,3.0
LANAO DEL SUR,PH153600000,BALABAGAN,PH153602000,Lumbac,PH153602052,12.0,3.0
LANAO DEL SUR,PH153600000,BALABAGAN,PH153602000,Matampay,PH153602053,5.0,3.0
LANAO DEL SUR,PH153600000,BALABAGAN,PH153602000,Tataya,PH153602056,2.0,3.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Abaga,PH153603001,1.0,0.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Poblacion (Balindong),PH153603005,2.0,3.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Pantaragoo,PH153603006,1.0,3.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Barit,PH153603008,3.0,0.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Borakis,PH153603013,1.0,3.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Bualan,PH153603014,6.0,0.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Cadapaan,PH153603015,1.0,0.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Cadayonan,PH153603016,8.0,3.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Dadayag,PH153603021,1.0,0.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Dado,PH153603022,2.0,3.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Dilausan,PH153603025,5.0,0.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Ingud,PH153603027,2.0,3.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Lilod,PH153603031,4.0,3.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Lumbayao,PH153603032,1.0,0.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Limbo,PH153603033,1.0,3.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Lumbac Wato,PH153603036,1.0,3.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Pagayawan,PH153603043,4.0,3.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Paigoay,PH153603044,1.0,3.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Salipongan,PH153603047,4.0,3.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Talub,PH153603050,3.0,3.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Tomarompong,PH153603051,3.0,3.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Tantua Raya,PH153603052,1.0,3.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Tuka Bubong,PH153603053,1.0,3.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Lati,PH153603055,2.0,2.0
LANAO DEL SUR,PH153600000,BALINDONG (WATU),PH153603000,Malaig,PH153603056,2.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Bandingun,PH153604005,1.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Biabi,PH153604006,1.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Bialaan,PH153604007,1.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Cormatan,PH153604013,2.0,0.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Lalapung Proper (Pob.),PH153604015,1.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Bubong Lilod,PH153604017,1.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Linao,PH153604018,1.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Linuk (Pob.),PH153604019,1.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Mimbalawag,PH153604022,1.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Maliwanag,PH153604024,5.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Mapantao,PH153604025,6.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Palao,PH153604030,5.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Pamacotan,PH153604032,1.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Pantar,PH153604033,5.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Parao,PH153604034,2.0,0.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Patong,PH153604035,1.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Rantian,PH153604037,4.0,0.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Rinabor (Pob.),PH153604039,2.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Sapa,PH153604040,1.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Samporna (Pob.),PH153604041,1.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Sultan Pandapatan,PH153604044,2.0,0.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Sumbag (Pob.),PH153604045,1.0,3.0
